workerid,proliferate.condition,correct,cumrt,distractors,internal_node_id,item,order,response,rt,sentence,stimulus,time_elapsed,trial_index,trial_type,type,words,error
942,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[549, 1265, 935, 1595, 441, 802, 1433, 614, 1437, 687, 478, 635, 647, 570, 751, 938]","['x-x-x', 'denoted', 'slim', 'date', 'yeah', 'glad', 'hate', 'app', 'explores', 'earn', 'sir', 'wish', 'ago', 'lord', 'fund', 'alma.']",0.0-24.0-0.2,1,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[549, 1265, 935, 1595, 441, 802, 1433, 614, 1437, 687, 478, 635, 647, 570, 751, 938]",The burglar blew open the safe with the new lock and made off with the loot.,,568166,46,maze,NP,"['The', 'burglar', 'blew', 'open', 'the', 'safe', 'with', 'the', 'new', 'lock', 'and', 'made', 'off', 'with', 'the', 'loot.']",
942,i,,,,0.0-25.0,,,,,,,569170,47,html-button-response,,,
942,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[787, 2713, 620, 1202, 791, 811, 1626, 979, 600, 927, 710, 1370, 530, 563, 806, 622, 1513, 807, 1284]","['x-x-x', 'reactions', 'wind', 'billion', 'ice', 'went', 'causes', 'require', 'came', 'led', 'them', 'grandchild.', 'x-x-x', 'body', 'coast', 'heat', 'brain', 'foot', 'aware.']",0.0-26.0-0.0,31,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]",,"[787, 2713, 620, 1202, 791, 811, 1626, 979, 600, 927, 710, 1370, 530, 563, 806, 622, 1513, 807, 1284]",A detective was sitting at a window holding a set of binoculars. He’d been asked to watch a woman.,,588440,48,maze,setup,"['A', 'detective', 'was', 'sitting', 'at', 'a', 'window', 'holding', 'a', 'set', 'of', 'binoculars.', 'He’d', 'been', 'asked', 'to', 'watch', 'a', 'woman.']",
942,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[551, 861, 926, 504, 606, 800, 982, 1876, 755, 495, 586, 785, 595, 895, 699, 1402, 683, 660, 496, 889]","['x-x-x', 'kept', 'gave', 'slow', 'true', 'million', 'park', 'march', 'bus', 'cell', 'apart', 'factors', 'site', 'insiders', 'wind', 'cost', 'costs', 'airport', 'year', 'honours.']",0.0-26.0-0.1,31,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",,"[551, 861, 926, 504, 606, 800, 982, 1876, 755, 495, 586, 785, 595, 895, 699, 1402, 683, 660, 496, 889]",In the room he was looking into there was a woman holding a revolver and a man holding a grenade.,,604496,49,maze,1-context,"['In', 'the', 'room', 'he', 'was', 'looking', 'into', 'there', 'was', 'a', 'woman', 'holding', 'a', 'revolver', 'and', 'a', 'man', 'holding', 'a', 'grenade.']",
942,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[551, 914, 730, 584, 677, 608, 495, 895, 553, 647, 1588, 495, 1315, 621]","['x-x-x', 'preparing', 'poverty', 'heat', 'meant', 'wood', 'year', 'reelection', 'poor', 'firm', 'size', 'cost', 'wants', 'land.']",0.0-26.0-0.2,31,"[1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1]",,"[551, 914, 730, 584, 677, 608, 495, 895, 553, 647, 894, 495, 1315, 621]",The detective watched the woman with the revolver and then made a phone call.,,615186,50,maze,NP,"['The', 'detective', 'watched', 'the', 'woman', 'with', 'the', 'revolver', 'and', 'then', 'made', 'a', 'phone', 'call.']",
942,i,,,,0.0-27.0,,,,,,,616202,51,html-button-response,,,
942,i,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[479, 517, 534, 520, 668, 675, 1373, 1147, 1121, 717, 1138, 818, 563, 941, 563, 1721, 545, 2222]","['x-x-x', 'costs', 'heat', 'account', 'message', 'gone', 'colonel', 'march', 'edition', 'need', 'basemen', 'ours.', 'x-x-x', 'stupid', 'kill', 'bureau', 'read', 'pros.']",0.0-28.0-0.0,27,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",,"[479, 517, 534, 520, 668, 675, 711, 1147, 1121, 717, 1138, 818, 563, 941, 563, 1721, 545, 2222]",A woman was looking through some clothes while holding some darning wool. She needed to repair a sock.,,632482,52,maze,setup,"['A', 'woman', 'was', 'looking', 'through', 'some', 'clothes', 'while', 'holding', 'some', 'darning', 'wool.', 'She', 'needed', 'to', 'repair', 'a', 'sock.']",
942,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[446, 671, 812, 560, 1278, 543, 1621, 1405, 830, 637, 632, 556, 748, 618, 855, 933, 569, 1414, 697, 830, 952, 541, 855, 707]","['x-x-x', 'worse', 'unit', 'kill', 'eats', 'pull', 'outcome', 'try', 'tabs', 'basis', 'west', 'camp', 'vary', 'love', 'drug', 'note', 'tax', 'breeds', 'coast', 'tour', 'weekend', 'site', 'via', 'maps.']",0.0-28.0-0.1,27,"[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0]",,"[446, 671, 812, 560, 1278, 543, 1621, 1405, 830, 637, 632, 556, 748, 618, 855, 933, 569, 1414, 697, 830, 952, 541, 855, 707]",She found in the pile of clothes a sock which had a hole in it and a jumper which was getting a bit thin.,,652202,53,maze,1-context,"['She', 'found', 'in', 'the', 'pile', 'of', 'clothes', 'a', 'sock', 'which', 'had', 'a', 'hole', 'in', 'it', 'and', 'a', 'jumper', 'which', 'was', 'getting', 'a', 'bit', 'thin.']",
942,i,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[542, 564, 860, 1356, 1037, 1694, 668, 605, 800, 1180, 729, 1268, 1118, 1140, 802]","['x-x-x', 'apart', 'motorway', 'try', 'vivo', 'easy', 'west', 'amid', 'meet', 'pope', 'tour', 'exists', 'fun', 'ran', 'follows.']",0.0-28.0-0.2,27,"[1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1]",,"[542, 564, 860, 1356, 1037, 826, 668, 605, 800, 1180, 729, 1268, 1118, 1140, 802]",The woman repaired the sock with the hole but hurt her finger in the process.,,666587,54,maze,NP,"['The', 'woman', 'repaired', 'the', 'sock', 'with', 'the', 'hole', 'but', 'hurt', 'her', 'finger', 'in', 'the', 'process.']",
942,i,,,,0.0-29.0,,,,,,,667601,55,html-button-response,,,
942,i,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[3609, 1803, 762, 4437, 1849, 595, 1072, 985, 687, 1299, 1029, 548, 2908, 529, 1154, 594, 833]","['x-x-x', 'rumors', 'nice', 'hall', 'courses', 'mark', 'cops', 'worst', 'meet', 'gigs.', 'x-x-x', 'else', 'memories', 'send', 'info', 'gain', 'resign.']",0.0-30.0-0.0,11,"[0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1]",,"[3609, 1803, 762, 3556, 976, 595, 1072, 985, 687, 1299, 529, 548, 2908, 529, 1154, 594, 833]",A monkey had been trained to eat using a fork. It was supposed to eat a banana.,,692323,56,maze,setup,"['A', 'monkey', 'had', 'been', 'trained', 'to', 'eat', 'using', 'a', 'fork.', 'It', 'was', 'supposed', 'to', 'eat', 'a', 'banana.']",
942,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[768, 619, 1271, 524, 728, 963, 1044, 1085, 1539, 592, 500, 431, 566, 748, 697, 555, 813]","['x-x-x', 'mid', 'worry', 'kid', 'misses', 'goals', 'mind', 'step', 'faking', 'else', 'am', 'vote', 'deal', 'deals', 'risk', 'jobs', 'opinion.']",0.0-30.0-0.1,11,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",,"[768, 619, 1271, 524, 728, 963, 1044, 1085, 1539, 592, 500, 431, 566, 748, 697, 555, 813]",It was given a banana which had a bruise on it and an apple that was perfect.,,705775,57,maze,1-context,"['It', 'was', 'given', 'a', 'banana', 'which', 'had', 'a', 'bruise', 'on', 'it', 'and', 'an', 'apple', 'that', 'was', 'perfect.']",
942,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[547, 674, 617, 596, 576, 505, 540, 676, 582, 622, 861, 871]","['x-x-x', 'deploy', 'ease', 'gain', 'trends', 'risk', 'hall', 'squads', 'jobs', 'rule', 'governance', 'attorney.']",0.0-30.0-0.2,11,"[1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1]",,"[547, 674, 617, 596, 576, 505, 540, 676, 582, 622, 861, 871]",The monkey ate the banana with the bruise much to everyone’s surprise.,,713452,58,maze,NP,"['The', 'monkey', 'ate', 'the', 'banana', 'with', 'the', 'bruise', 'much', 'to', 'everyone’s', 'surprise.']",
942,i,,,,0.0-31.0,,,,,,,714465,59,html-button-response,,,
942,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[728, 678, 1103, 553, 1451, 727, 925, 862, 571, 1123, 956, 2495, 980, 466, 699, 918, 723]","['x-x-x', 'photos', 'hottest', 'luck', 'defenses', 'know', 'aliens', 'omissions', 'wish', 'elect.', 'x-x-x', 'body', 'coast', 'link', 'cubs', 'ring', 'courts.']",0.0-32.0-0.0,8,"[0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1]",,"[728, 678, 1103, 553, 1451, 727, 925, 862, 571, 1123, 956, 2495, 980, 466, 699, 918, 723]",A window cleaner was climbing his ladder clutching a cloth. He’d been asked to wipe a window.,,730433,60,maze,setup,"['A', 'window', 'cleaner', 'was', 'climbing', 'his', 'ladder', 'clutching', 'a', 'cloth.', 'He’d', 'been', 'asked', 'to', 'wipe', 'a', 'window.']",
942,i,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[637, 2020, 580, 1124, 674, 530, 797, 716, 839, 540, 771, 915, 788, 557, 760, 623, 1048, 540, 531, 731, 495, 742, 670, 542, 1107, 555]","['x-x-x', 'fact', 'god', 'termed', 'mind', 'mid', 'week', 'worry', 'page', 'says', 'awards', 'apply', 'mom', 'know', 'else', 'van', 'euro', 'gift', 'sold', 'male', 'pro', 'accords', 'rates', 'cash', 'statistics', 'agree.']",0.0-32.0-0.1,8,"[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0]",,"[637, 1098, 580, 1124, 674, 530, 797, 716, 839, 540, 771, 915, 788, 557, 760, 623, 1048, 540, 531, 731, 495, 742, 670, 542, 1107, 555]",Once up the ladder he saw that there was a window which had a lot of dirt on it and a skylight which was relatively clean.,,750287,61,maze,1-context,"['Once', 'up', 'the', 'ladder', 'he', 'saw', 'that', 'there', 'was', 'a', 'window', 'which', 'had', 'a', 'lot', 'of', 'dirt', 'on', 'it', 'and', 'a', 'skylight', 'which', 'was', 'relatively', 'clean.']",
942,i,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[535, 582, 701, 814, 433, 716, 741, 664, 1943, 1071, 1026, 413, 682]","['x-x-x', 'afford', 'insulin', 'pence', 'gift', 'belong', 'hope', 'wish', 'seeks', 'worry', 'deserve', 'kill', 'percent.']",0.0-32.0-0.2,8,"[1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0]",,"[535, 582, 701, 814, 433, 716, 741, 664, 1050, 1071, 1026, 413, 682]",The window cleaner wiped the window with the cloth while singing to himself.,,760624,62,maze,VP,"['The', 'window', 'cleaner', 'wiped', 'the', 'window', 'with', 'the', 'cloth', 'while', 'singing', 'to', 'himself.']",
942,i,,,,0.0-33.0,,,,,,,761630,63,html-button-response,,,
942,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[644, 779, 591, 1569, 952, 656, 1419, 834, 599, 1532, 517, 805, 442, 718, 1420, 508, 555]","['x-x-x', 'contexts', 'gold', 'explain', 'pick', 'fans', 'sounds', 'attendees', 'won', 'surnames.', 'x-x-x', 'moment', 'fell', 'cell', 'wife', 'try', 'sake.']",0.0-34.0-0.0,30,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]",,"[644, 779, 591, 1569, 952, 656, 1419, 834, 599, 1532, 517, 805, 442, 718, 617, 508, 555]",A gardener was working in a garden adjusting a chainsaw. He needed to cut down a tree.,,776186,64,maze,setup,"['A', 'gardener', 'was', 'working', 'in', 'a', 'garden', 'adjusting', 'a', 'chainsaw.', 'He', 'needed', 'to', 'cut', 'down', 'a', 'tree.']",
942,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[402, 506, 817, 602, 510, 495, 1747, 497, 2091, 851, 477, 537, 1304, 679, 791, 693, 475, 824, 592]","['x-x-x', 'wall', 'networks', 'come', 'felt', 'adds', 'realize', 'need', 'isometry', 'easy', 'us', 'fees', 'aware', 'win', 'race', 'earn', 'pull', 'uses', 'cars.']",0.0-34.0-0.1,30,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",,"[402, 506, 817, 602, 510, 495, 1747, 497, 2091, 851, 477, 537, 765, 679, 791, 693, 475, 824, 592]",He was standing by a tree covered in greenfly and a tree which had been dead a long time.,,791095,65,maze,2-context,"['He', 'was', 'standing', 'by', 'a', 'tree', 'covered', 'in', 'greenfly', 'and', 'a', 'tree', 'which', 'had', 'been', 'dead', 'a', 'long', 'time.']",
942,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[582, 649, 1877, 807, 557, 613, 531, 782, 1885, 607, 1234, 667, 670, 684, 561]","['x-x-x', 'authored', 'gold', 'pick', 'read', 'asks', 'draw', 'role', 'concedes', 'our', 'star', 'news', 'belt', 'click', 'seat.']",0.0-34.0-0.2,30,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",,"[582, 649, 1877, 807, 557, 613, 531, 782, 1885, 607, 1234, 667, 670, 684, 561]",The gardener cut down the tree with the greenfly but was very sad about it.,,803812,66,maze,NP,"['The', 'gardener', 'cut', 'down', 'the', 'tree', 'with', 'the', 'greenfly', 'but', 'was', 'very', 'sad', 'about', 'it.']",
942,i,,,,0.0-35.0,,,,,,,804829,67,html-button-response,,,
942,i,,,,0.0-36.0,,,"{'other': 'none', 'errors': 'no', 'length': 'It felt like a longer task', 'strange': 'none', 'understand': 'yes I understood the instructions', 'what-about': 'Trying to see if I could make a sentence out of the words that were given'}",39650,,,844496,68,survey-text,,,
942,i,,,,0.0-37.0,,,0,2673,,<h2>Many thanks for participating!</h2><p>We are interested in how people integrate the words they read into the context of the sentence so far.<h1>Press continue to be redirected to Prolific. </h1>,847171,69,html-button-response,,,
939,i,,,,0.0-0.0,,,0,203713,," <center><img width=""300px"" src=""assets/stanford.png"" /></center><div id=""legal""></br>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at  <a href=""mailto://languagecoglab@gmail.com.""> languagecoglab@gmail.com</a>.You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </div></br>",203723,0,html-button-response,,,
939,i,,,,0.0-1.0,,,0,1757,,"<h3>Please read these instructions carefully!</h3> </br><p>For this experiment, please place your <b>left index finger on the 'e' key</b> and your <b>right index finger on the 'i' key</b>.</p><p> You will read sentences word by word. However, you will have to guess which word comes next. On each screen you will see two options: one will be the next word in the sentence, and one will not. </p><p><b>Select the word that continues the sentence by pressing 'e' (left-hand) for the word on the left or pressing 'i' (right-hand) for the word on the right.</b></p><p>Select the best word as quickly as you can, but without making too many errors. </p><div><p>Click ""Continue"" to try this on a practice sentence.</p></div>",205486,1,html-button-response,,,
939,i,"[1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1]","[6120, 4514, 13120, 1825, 2142, 4562, 1185, 253, 266, 741, 926, 1499, 691, 1195]","['x-x-x', 'whom', 'knew', 'appeared', 'emotions', 'know', 'dad', 'lake', 'edition', 'jack', 'fans', 'fund', 'grow', 'died.']",0.0-2.0,,"[0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1]",,"[6120, 4514, 10315, 1825, 2142, 1275, 510, 253, 266, 74, 209, 253, 691, 1195]",,,244665,2,maze,,"['This', 'is', 'a', 'practice', 'sentence', 'that', 'you', 'are', 'reading', 'one', 'word', 'at', 'a', 'time.']",
939,i,,,,0.0-3.0,,,0,12528,,"<h3>Please read these instructions carefully!</h3> </br><p>Great job! Now you are ready for the main experiment.</p><p> You will now read 16 short stories in the same word-by-word way.</p><div><p>Click ""Continue"" to start the experiment.</p>",257196,3,html-button-response,,,
939,i,"[1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0]","[3047, 2783, 1520, 1320, 1444, 2110, 3217, 2467, 2788, 794, 1145, 1084, 1345, 1022, 2649, 2121]","['x-x-x', 'packets', 'marry', 'term', 'grow', 'adds', 'deserves', 'yeah', 'climates.', 'x-x-x', 'painful', 'cent', 'wars', 'glad', 'gift', 'none.']",0.0-4.0-0.0,1,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0]",,"[3047, 1590, 1520, 1320, 1444, 1139, 2089, 1311, 1856, 794, 1145, 1084, 1345, 1022, 1362, 1102]",A burglar broke into a bank carrying some dynamite. He planned to blow open a safe.,,288075,4,maze,setup,"['A', 'burglar', 'broke', 'into', 'a', 'bank', 'carrying', 'some', 'dynamite.', 'He', 'planned', 'to', 'blow', 'open', 'a', 'safe.']",
939,i,"[1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1]","[770, 1318, 1198, 4201, 2485, 2050, 968, 859, 2391, 941, 8637, 1028, 1844, 1897, 1487, 561, 742, 1364, 1035, 380, 611, 635]","['x-x-x', 'senate', 'dad', 'sir', 'fund', 'agree', 'lord', 'vs', 'died', 'tells', 'cent', 'says', 'ago', 'mice', 'sad', 'pro', 'eradicate', 'worst', 'pre', 'oh', 'yeah', 'woke.']",0.0-4.0-0.1,1,"[0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1]",,"[770, 1318, 1198, 1264, 1049, 1130, 968, 859, 845, 941, 1246, 1028, 836, 994, 631, 561, 742, 748, 427, 380, 611, 635]",Once inside he saw that there was a safe which had a new lock and a strongbox which had an old lock.,,325511,5,maze,1-context,"['Once', 'inside', 'he', 'saw', 'that', 'there', 'was', 'a', 'safe', 'which', 'had', 'a', 'new', 'lock', 'and', 'a', 'strongbox', 'which', 'had', 'an', 'old', 'lock.']",
939,i,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[816, 1111, 736, 2669, 1433, 1431, 1138, 15640, 2548, 822, 2789, 1413, 1078, 629, 2556, 325]","['x-x-x', 'denoted', 'slim', 'date', 'yeah', 'glad', 'hate', 'app', 'explores', 'earn', 'sir', 'wish', 'ago', 'lord', 'fund', 'alma.']",0.0-4.0-0.2,1,"[1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",,"[816, 1111, 736, 1789, 601, 608, 453, 410, 1450, 822, 1924, 865, 433, 63, 122, 325]",The burglar blew open the safe with the new lock and made off with the loot.,,362689,6,maze,NP,"['The', 'burglar', 'blew', 'open', 'the', 'safe', 'with', 'the', 'new', 'lock', 'and', 'made', 'off', 'with', 'the', 'loot.']",
939,i,,,,0.0-5.0,,,,,,,363691,7,html-button-response,,,
939,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[2103, 1050, 775, 937, 741, 881, 1153, 669, 1287, 996, 2704, 829, 666, 1125, 808, 1048, 888, 767]","['x-x-x', 'costs', 'heat', 'account', 'message', 'gone', 'colonel', 'march', 'edition', 'need', 'basemen', 'ours.', 'x-x-x', 'stupid', 'kill', 'bureau', 'read', 'pros.']",0.0-6.0-0.0,27,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0]",,"[2103, 1050, 775, 937, 741, 881, 1153, 669, 1287, 996, 1807, 829, 666, 1125, 808, 1048, 888, 767]",A woman was looking through some clothes while holding some darning wool. She needed to repair a sock.,,383143,8,maze,setup,"['A', 'woman', 'was', 'looking', 'through', 'some', 'clothes', 'while', 'holding', 'some', 'darning', 'wool.', 'She', 'needed', 'to', 'repair', 'a', 'sock.']",
939,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[752, 990, 1360, 871, 1007, 818, 20607, 1512, 1438, 761, 740, 739, 1777, 577, 668, 728, 790, 955, 895, 17584, 841, 772, 1386, 1017]","['x-x-x', 'worse', 'unit', 'kill', 'eats', 'pull', 'outcome', 'try', 'tabs', 'basis', 'west', 'camp', 'vary', 'love', 'drug', 'note', 'tax', 'breeds', 'coast', 'tour', 'weekend', 'site', 'via', 'maps.']",0.0-6.0-0.1,27,"[1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0]",,"[752, 990, 1360, 871, 1007, 818, 20607, 1512, 1438, 761, 740, 739, 1036, 577, 668, 728, 790, 955, 895, 17584, 841, 772, 1386, 1017]",She found in the pile of clothes a sock which had a hole in it and a jumper which was getting a bit thin.,,442752,9,maze,1-context,"['She', 'found', 'in', 'the', 'pile', 'of', 'clothes', 'a', 'sock', 'which', 'had', 'a', 'hole', 'in', 'it', 'and', 'a', 'jumper', 'which', 'was', 'getting', 'a', 'bit', 'thin.']",
939,i,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[661, 697, 1888, 677, 620, 841, 646, 812, 1790, 805, 749, 639, 669, 683, 1193]","['x-x-x', 'apart', 'motorway', 'try', 'vivo', 'easy', 'west', 'amid', 'meet', 'pope', 'tour', 'exists', 'fun', 'ran', 'follows.']",0.0-6.0-0.2,27,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1]",,"[661, 697, 1888, 677, 620, 841, 646, 812, 746, 805, 749, 639, 669, 683, 1193]",The woman repaired the sock with the hole but hurt her finger in the process.,,456142,10,maze,NP,"['The', 'woman', 'repaired', 'the', 'sock', 'with', 'the', 'hole', 'but', 'hurt', 'her', 'finger', 'in', 'the', 'process.']",
939,i,,,,0.0-7.0,,,,,,,457145,11,html-button-response,,,
943,i,,,,0.0-0.0,,,0,20038,," <center><img width=""300px"" src=""assets/stanford.png"" /></center><div id=""legal""></br>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at  <a href=""mailto://languagecoglab@gmail.com.""> languagecoglab@gmail.com</a>.You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </div></br>",20039,0,html-button-response,,,
943,i,,,,0.0-1.0,,,0,33518,,"<h3>Please read these instructions carefully!</h3> </br><p>For this experiment, please place your <b>left index finger on the 'e' key</b> and your <b>right index finger on the 'i' key</b>.</p><p> You will read sentences word by word. However, you will have to guess which word comes next. On each screen you will see two options: one will be the next word in the sentence, and one will not. </p><p><b>Select the word that continues the sentence by pressing 'e' (left-hand) for the word on the left or pressing 'i' (right-hand) for the word on the right.</b></p><p>Select the best word as quickly as you can, but without making too many errors. </p><div><p>Click ""Continue"" to try this on a practice sentence.</p></div>",53559,1,html-button-response,,,
943,i,"[1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[5405, 2710, 1673, 3219, 3240, 3296, 2786, 1863, 1705, 968, 1215, 1241, 1192, 1144]","['x-x-x', 'whom', 'knew', 'appeared', 'emotions', 'know', 'dad', 'lake', 'edition', 'jack', 'fans', 'fund', 'grow', 'died.']",0.0-2.0,,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",,"[5405, 2710, 1673, 1704, 3240, 2416, 2104, 1863, 1705, 968, 1215, 1241, 1192, 1144]",,,85285,2,maze,,"['This', 'is', 'a', 'practice', 'sentence', 'that', 'you', 'are', 'reading', 'one', 'word', 'at', 'a', 'time.']",
943,i,,,,0.0-3.0,,,0,7402,,"<h3>Please read these instructions carefully!</h3> </br><p>Great job! Now you are ready for the main experiment.</p><p> You will now read 16 short stories in the same word-by-word way.</p><div><p>Click ""Continue"" to start the experiment.</p>",92687,3,html-button-response,,,
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2436, 1035, 1919, 1167, 1168, 1239, 777, 1287, 1179, 1758, 1432, 1288, 1377, 1070, 905, 880, 1360]","['x-x-x', 'prices', 'purple', 'goal', 'met', 'anymore', 'save', 'missions', 'die', 'refinements.', 'x-x-x', 'gameplay', 'spot', 'bonuses', 'shut', 'users', 'streets.']",0.0-4.0-0.0,23,"[0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0]",,"[2436, 1035, 1919, 1167, 1168, 1239, 777, 1287, 1179, 1758, 1432, 1288, 1377, 1070, 905, 880, 1360]",A doctor walked into a waiting room carrying a stethoscope. He’d arranged to examine a woman patient.,,114972,4,maze,setup,"['A', 'doctor', 'walked', 'into', 'a', 'waiting', 'room', 'carrying', 'a', 'stethoscope.', 'He’d', 'arranged', 'to', 'examine', 'a', 'woman', 'patient.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[914, 1055, 1824, 650, 1150, 600, 792, 1167, 681, 976, 1096, 1472, 1336, 978, 2566, 1263, 1297, 1208, 960, 1496, 1904]","['x-x-x', 'pick', 'noticed', 'gone', 'weird', 'pop', 'took', 'lives', 'our', 'sun', 'band', 'researchers', 'fans', 'why', 'teams', 'self', 'option', 'tour', 'cell', 'android', 'abbot.']",0.0-4.0-0.1,23,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1]",,"[914, 1055, 1824, 650, 1150, 600, 792, 1167, 681, 976, 1096, 1472, 1336, 978, 2566, 1263, 1297, 1208, 960, 1496, 1904]",In the waiting room there was a woman who had a temperature and a man who seemed to have stomach pains.,,140364,5,maze,1-context,"['In', 'the', 'waiting', 'room', 'there', 'was', 'a', 'woman', 'who', 'had', 'a', 'temperature', 'and', 'a', 'man', 'who', 'seemed', 'to', 'have', 'stomach', 'pains.']",
