workerid,proliferate.condition,correct,cumrt,distractors,internal_node_id,item,order,response,rt,sentence,stimulus,time_elapsed,trial_index,trial_type,type,words,error
991,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[891, 1392, 1862, 1222, 1318, 1503, 1043, 1037, 1232, 845, 1304, 1463, 1048, 1703]","['x-x-x', 'moreover', 'pray', 'trustee', 'call', 'prompted', 'join', 'came', 'galaxy', 'camp', 'plan', 'euro', 'age', 'proposing.']",0.0-22.0-0.2,26,"[1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1]",,"[891, 1392, 1862, 1222, 1318, 1503, 1043, 1037, 1232, 845, 1304, 1463, 1048, 1703]",The cleaning lady cleaned the corridor with the plants and then lit a cigarette.,,978516,42,maze,NP,"['The', 'cleaning', 'lady', 'cleaned', 'the', 'corridor', 'with', 'the', 'plants', 'and', 'then', 'lit', 'a', 'cigarette.']",
991,1,,,,0.0-23.0,,,,,,,979519,43,html-button-response,,,
991,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1621, 1874, 1260, 1073, 977, 993, 1496, 1100, 860, 2197, 2163, 973, 1449, 1116, 1035, 934, 1578, 1026, 1911]","['x-x-x', 'habitats', 'finals', 'god', 'cent', 'soul', 'sir', 'churches', 'yeah', 'expand', 'rarity.', 'x-x-x', 'amazing', 'mess', 'sale', 'app', 'senate', 'pre', 'dams.']",0.0-24.0-0.0,2,"[0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0]",,"[1621, 1874, 1260, 1073, 977, 993, 1496, 1100, 860, 2197, 2163, 973, 1449, 1116, 1035, 934, 1578, 1026, 1911]",A mechanic walked up to a car carrying a monkey wrench. He thought he’d have to change a tyre.,,1005156,44,maze,setup,"['A', 'mechanic', 'walked', 'up', 'to', 'a', 'car', 'carrying', 'a', 'monkey', 'wrench.', 'He', 'thought', 'he’d', 'have', 'to', 'change', 'a', 'tyre.']",
991,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1012, 3469, 936, 922, 1137, 1106, 995, 1314, 955, 986, 7466, 3054, 1098, 985, 1203, 1345, 914, 1026, 4108, 1363, 1147, 1076, 965, 1293, 932, 833, 792]","['x-x-x', 'motivated', 'hour', 'whom', 'al', 'queen', 'jack', 'agree', 'glad', 'app', 'airs', 'games', 'pre', 'sir', 'trolls', 'hates', 'hear', 'lord', 'rite', 'holy', 'happy', 'page', 'cent', 'wrote', 'dawn', 'god', 'knew.']",0.0-24.0-0.1,2,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0]",,"[1012, 3469, 936, 922, 1137, 1106, 995, 1314, 955, 986, 7466, 3054, 1098, 985, 1203, 1345, 914, 1026, 4108, 1363, 1147, 1076, 965, 1293, 932, 833, 792]",On examining the car he found that there was a tyre which had a faulty valve and a fuel line which had a small hole in it.,,1047591,45,maze,1-context,"['On', 'examining', 'the', 'car', 'he', 'found', 'that', 'there', 'was', 'a', 'tyre', 'which', 'had', 'a', 'faulty', 'valve', 'and', 'a', 'fuel', 'line', 'which', 'had', 'a', 'small', 'hole', 'in', 'it.']",
991,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[863, 1410, 1800, 954, 1386, 1166, 1015, 2279, 1057, 3786, 1075, 1300, 1026, 2791, 1078]","['x-x-x', 'marketed', 'seconds', 'miss', 'oaks', 'sick', 'died', 'preach', 'uphold', 'eat', 'fund', 'hate', 'hall', 'hear', 'born.']",0.0-24.0-0.2,2,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0]",,"[863, 1410, 1800, 954, 1386, 1166, 1015, 2279, 1057, 3786, 1075, 1300, 1026, 2791, 1078]",The mechanic changed the tyre with the monkey wrench but it took a long time.,,1070580,46,maze,VP,"['The', 'mechanic', 'changed', 'the', 'tyre', 'with', 'the', 'monkey', 'wrench', 'but', 'it', 'took', 'a', 'long', 'time.']",
991,1,,,,0.0-25.0,,,,,,,1071582,47,html-button-response,,,
991,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[959, 3491, 1167, 895, 2922, 1026, 977, 1522, 2300, 944, 1025, 2024, 985, 1189, 2743, 1166, 1458, 1473, 1635, 916, 1275]","['x-x-x', 'videos', 'rid', 'loss', 'reasons', 'plan', 'done', 'assets', 'thrones', 'lost', 'maps', 'truth.', 'x-x-x', 'seat', 'temper', 'spot', 'cape', 'republic', 'doors', 'site', 'voices.']",0.0-26.0-0.0,28,"[1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]",,"[959, 3491, 1167, 895, 2922, 1026, 977, 1522, 2300, 944, 1025, 2024, 985, 1189, 2743, 1166, 1458, 1473, 1635, 916, 1275]",A little boy was playing in a garden kicking a ball about. He was warned that he’d probably break a window.,,1103676,48,maze,setup,"['A', 'little', 'boy', 'was', 'playing', 'in', 'a', 'garden', 'kicking', 'a', 'ball', 'about.', 'He', 'was', 'warned', 'that', 'he’d', 'probably', 'break', 'a', 'window.']",
991,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1156, 954, 1561, 945, 1084, 1618, 1689, 1236, 944, 1459, 997, 940, 885, 915, 1400, 1184, 1837, 1196, 2028]","['x-x-x', 'huge', 'cast', 'slow', 'pull', 'phones', 'lives', 'ice', 'job', 'firms', 'cars', 'find', 'sex', 'law', 'behalf', 'wife', 'notice', 'song', 'pay.']",0.0-26.0-0.1,28,"[0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1]",,"[1156, 954, 1561, 945, 1084, 1618, 1689, 1236, 944, 1459, 997, 940, 885, 915, 1400, 1184, 1837, 1196, 2028]",Close to him was a window which had a crack in it and a window that looked very old.,,1127707,49,maze,2-context,"['Close', 'to', 'him', 'was', 'a', 'window', 'which', 'had', 'a', 'crack', 'in', 'it', 'and', 'a', 'window', 'that', 'looked', 'very', 'old.']",
991,1,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[993, 1380, 1612, 3558, 1201, 891, 1205, 1155, 1037, 1385, 2125, 1435, 1343, 2826]","['x-x-x', 'gone', 'huge', 'significance', 'miles', 'did', 'behalf', 'join', 'role', 'occur', 'sex', 'wars', 'size', 'decade.']",0.0-26.0-0.2,28,"[1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0]",,"[993, 1380, 1612, 2466, 1201, 891, 1205, 1155, 1037, 1385, 2125, 1435, 1343, 2826]",The boy did accidentally break the window with the ball and ran home crying.,,1149859,50,maze,VP,"['The', 'boy', 'did', 'accidentally', 'break', 'the', 'window', 'with', 'the', 'ball', 'and', 'ran', 'home', 'crying.']",
991,1,,,,0.0-27.0,,,,,,,1150864,51,html-button-response,,,
991,1,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[1000, 2103, 2009, 1038, 1393, 1249, 1919, 944, 1563, 966, 1109, 2014, 1400, 1229, 973, 2416, 1137, 2602]","['x-x-x', 'mergers', 'aspects', 'nice', 'glad', 'adds', 'medicinal', 'know', 'kings.', 'x-x-x', 'lot', 'memories', 'lose', 'except', 'guy', 'denote', 'ones', 'celebrate.']",0.0-28.0-0.0,3,"[1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0]",,"[1000, 2103, 1236, 1038, 1393, 1249, 1919, 944, 1563, 966, 1109, 2014, 1400, 1229, 973, 1686, 1137, 2602]",A convict escaped from his cell clutching a knife. He was prepared to attack a warden if necessary.,,1177944,52,maze,setup,"['A', 'convict', 'escaped', 'from', 'his', 'cell', 'clutching', 'a', 'knife.', 'He', 'was', 'prepared', 'to', 'attack', 'a', 'warden', 'if', 'necessary.']",
991,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1071, 1309, 977, 1362, 1014, 1212, 1360, 1016, 1270, 1124, 1147, 1109, 976, 1750, 2823, 1126, 1252, 2362]","['x-x-x', 'profile', 'dad', 'pre', 'am', 'waived', 'sources', 'oh', 'hates', 'us', 'owns', 'year', 'mean', 'optimism', 'eastern', 'vs', 'laws', 'canonized.']",0.0-28.0-0.1,3,"[0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]",,"[1071, 1309, 977, 1362, 1014, 1212, 1360, 1016, 1270, 1124, 1147, 1109, 976, 1750, 2823, 1126, 1252, 2362]",Once outside he saw a warden holding a bunch of keys and a policeman holding a long truncheon.,,1202206,53,maze,1-context,"['Once', 'outside', 'he', 'saw', 'a', 'warden', 'holding', 'a', 'bunch', 'of', 'keys', 'and', 'a', 'policeman', 'holding', 'a', 'long', 'truncheon.']",
991,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[1044, 1510, 1287, 1879, 974, 1171, 1713, 1160, 1231, 1844, 3866, 1781, 1484]","['x-x-x', 'waivers', 'vacation', 'amicus', 'fund', 'done', 'loaned', 'miss', 'ago', 'meets', 'wonder', 'website', 'app.']",0.0-28.0-0.2,3,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0]",,"[1044, 1510, 1287, 1879, 974, 1171, 1713, 1160, 1231, 1844, 2980, 1781, 1484]",The convict suddenly lunged at the warden with the keys before running off.,,1223158,54,maze,NP,"['The', 'convict', 'suddenly', 'lunged', 'at', 'the', 'warden', 'with', 'the', 'keys', 'before', 'running', 'off.']",
991,1,,,,0.0-29.0,,,,,,,1224161,55,html-button-response,,,
991,1,"[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1372, 2706, 1570, 1096, 975, 2311, 1884, 906, 2876, 984, 1097, 937, 1594, 1022, 2406, 1378, 946, 1896]","['x-x-x', 'revolts', 'liquids', 'deal', 'cat', 'freemen', 'expenses', 'lose', 'whom.', 'x-x-x', 'feelings', 'bag', 'than', 'says', 'kid', 'imagine', 'mom', 'versa.']",0.0-30.0-0.0,9,"[0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0]",,"[1372, 1706, 1570, 1096, 975, 2311, 1884, 906, 1902, 984, 1097, 937, 1594, 1022, 2406, 1378, 946, 1896]",A workman climbed down a manhole carrying a saw. He expected to have to cut through a valve.,,1252147,56,maze,setup,"['A', 'workman', 'climbed', 'down', 'a', 'manhole', 'carrying', 'a', 'saw.', 'He', 'expected', 'to', 'have', 'to', 'cut', 'through', 'a', 'valve.']",
991,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[984, 994, 2113, 965, 1057, 943, 1481, 1195, 1146, 997, 1778, 872, 1567, 1057, 1098, 910, 1578, 1648, 1166, 1628, 1356, 1128, 1654, 1629, 1426]","['x-x-x', 'wait', 'aspired', 'sure', 'truth', 'lot', 'acids', 'sorry', 'hill', 'page', 'jobs', 'lake', 'cubs', 'list', 'hour', 'god', 'laws', 'ethnic', 'self', 'pros', 'goals', 'male', 'vote', 'rallies', 'sell.']",0.0-30.0-0.1,9,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0]",,"[984, 994, 2113, 965, 1057, 943, 1481, 1195, 1146, 997, 1778, 872, 1567, 1057, 1098, 910, 1578, 1648, 1166, 1628, 1356, 1128, 1654, 1629, 1426]",Down the manhole he found a valve which had a lot of rust on it and a section of pipe which had been leaking gas.,,1284523,57,maze,1-context,"['Down', 'the', 'manhole', 'he', 'found', 'a', 'valve', 'which', 'had', 'a', 'lot', 'of', 'rust', 'on', 'it', 'and', 'a', 'section', 'of', 'pipe', 'which', 'had', 'been', 'leaking', 'gas.']",
991,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1004, 1683, 1806, 1321, 1007, 1839, 1064, 1066, 2063, 1893, 1389, 1037, 2055, 1343]","['x-x-x', 'denoted', 'sad', 'imagine', 'okay', 'forth', 'poor', 'says', 'pays', 'senate', 'studios', 'buy', 'guys', 'him.']",0.0-30.0-0.2,9,"[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]",,"[1004, 1683, 1806, 1321, 1007, 1839, 1064, 1066, 2063, 1893, 1389, 1037, 2055, 1343]",The workman cut through the valve with the saw before fitting a new one.,,1305095,58,maze,VP,"['The', 'workman', 'cut', 'through', 'the', 'valve', 'with', 'the', 'saw', 'before', 'fitting', 'a', 'new', 'one.']",
991,1,,,,0.0-31.0,,,,,,,1306099,59,html-button-response,,,
991,1,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[957, 3208, 1330, 967, 1095, 1978, 916, 3932, 1977, 975, 3687, 1264, 1086, 965, 1145, 1058, 1036, 2518, 1027, 1278]","['x-x-x', 'disagreements', 'decade', 'lake', 'heard', 'democrat', 'miss', 'attest', 'vain.', 'x-x-x', 'emplacements', 'carol', 'lady', 'jack', 'mouth', 'anti', 'hill', 'cops', 'bag', 'nor.']",0.0-32.0-0.0,4,"[1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1]",,"[957, 2182, 1330, 967, 1095, 1978, 916, 3008, 1977, 975, 2879, 1264, 1086, 965, 1145, 1058, 1036, 2518, 1027, 1278]",A schoolteacher walked into class carrying a bamboo cane. He sadistically hoped that he would have to beat a boy.,,1338520,60,maze,setup,"['A', 'schoolteacher', 'walked', 'into', 'class', 'carrying', 'a', 'bamboo', 'cane.', 'He', 'sadistically', 'hoped', 'that', 'he', 'would', 'have', 'to', 'beat', 'a', 'boy.']",
991,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[973, 2417, 915, 1171, 1076, 956, 1249, 1545, 1310, 1155, 1750, 1186, 875, 915, 1699, 1034, 1584, 1174, 1548, 2067, 1929, 1187, 1459]","['x-x-x', 'deserved', 'okay', 'luck', 'jack', 'miss', 'nor', 'ways', 'mid', 'sale', 'prices', 'via', 'tax', 'vs', 'till', 'anti', 'sour', 'achieve', 'market', 'types', 'al', 'soul', 'plus.']",0.0-32.0-0.1,4,"[1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]",,"[973, 2417, 915, 1171, 1076, 956, 1249, 1545, 1310, 1155, 1750, 1186, 875, 915, 1699, 1034, 1584, 1174, 1548, 2067, 1034, 1187, 1459]",On entering he saw that a boy who had a broken leg and a girl who wore glasses didn't stand up for him.,,1369706,61,maze,1-context,"['On', 'entering', 'he', 'saw', 'that', 'a', 'boy', 'who', 'had', 'a', 'broken', 'leg', 'and', 'a', 'girl', 'who', 'wore', 'glasses', ""didn't"", 'stand', 'up', 'for', 'him.']",
991,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[933, 1323, 1238, 853, 942, 1143, 1115, 1881, 1629, 1066, 916, 1044, 1215, 1485, 1284]","['x-x-x', 'characterised', 'anti', 'seem', 'nor', 'date', 'know', 'exists', 'vary', 'fact', 'sale', 'via', 'global', 'wars', 'laws.']",0.0-32.0-0.2,4,"[1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1]",,"[933, 1323, 1238, 853, 942, 1143, 1115, 1881, 1629, 1066, 916, 1044, 1215, 1485, 1284]",The schoolteacher beat the boy with the broken leg but the boy didn't cry out.,,1387777,62,maze,NP,"['The', 'schoolteacher', 'beat', 'the', 'boy', 'with', 'the', 'broken', 'leg', 'but', 'the', 'boy', ""didn't"", 'cry', 'out.']",
991,1,,,,0.0-33.0,,,,,,,1388788,63,html-button-response,,,
991,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[917, 3107, 1201, 1546, 1276, 955, 982, 2489, 1594, 1727, 1351, 1035, 1167, 2223, 2051, 953, 1488]","['x-x-x', 'loans', 'text', 'anymore', 'learn', 'cup', 'option', 'funerals', 'list', 'deals', 'relate.', 'x-x-x', 'ford', 'trip', 'traverse', 'yes', 'decide.']",0.0-34.0-0.0,18,"[1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",,"[917, 3107, 1201, 1546, 1276, 955, 982, 2489, 1594, 1727, 1351, 1035, 1167, 1200, 2051, 953, 1488]",A drunk was walking along a street wielding an empty bottle. He felt like smashing a window.,,1414867,64,maze,setup,"['A', 'drunk', 'was', 'walking', 'along', 'a', 'street', 'wielding', 'an', 'empty', 'bottle.', 'He', 'felt', 'like', 'smashing', 'a', 'window.']",
991,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[924, 1789, 966, 1759, 957, 1166, 964, 1273, 1244, 1229, 1798, 1366, 1059, 892, 1360, 1220, 1104, 1395, 1234, 1660]","['x-x-x', 'shall', 'best', 'done', 'rate', 'wild', 'feel', 'abroad', 'self', 'risk', 'emerged', 'plays', 'list', 'gain', 'decide', 'worst', 'fun', 'yoga', 'province', 'idea.']",0.0-34.0-0.1,18,"[0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0]",,"[924, 1789, 966, 1759, 957, 1166, 964, 1273, 1244, 1229, 1798, 1366, 1059, 892, 1360, 1220, 1104, 1395, 1234, 1660]",In front of him he saw a window made of stained glass and a window which had bars covering it.,,1440228,65,maze,2-context,"['In', 'front', 'of', 'him', 'he', 'saw', 'a', 'window', 'made', 'of', 'stained', 'glass', 'and', 'a', 'window', 'which', 'had', 'bars', 'covering', 'it.']",
991,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[990, 1178, 2129, 907, 1596, 1036, 1265, 1861, 1257, 1097, 3189, 1138, 2386]","['x-x-x', 'apart', 'clarify', 'cost', 'indeed', 'sure', 'trip', 'define', 'useful', 'ask', 'linguists', 'rate', 'resource.']",0.0-34.0-0.2,18,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0]",,"[990, 1178, 2129, 907, 1596, 1036, 1265, 1861, 1257, 1097, 2228, 1138, 2386]",The drunk smashed the window with the empty bottle and staggered off laughing.,,1460275,66,maze,VP,"['The', 'drunk', 'smashed', 'the', 'window', 'with', 'the', 'empty', 'bottle', 'and', 'staggered', 'off', 'laughing.']",
991,1,,,,0.0-35.0,,,,,,,1461288,67,html-button-response,,,
991,1,,,,0.0-36.0,,,"{'other': '', 'errors': 'No', 'length': 'Its right length', 'strange': 'No', 'understand': 'Not at all', 'what-about': 'It was about to complete a sentence by selecting a right word. '}",246633,,,1707929,68,survey-text,,,
991,1,,,,0.0-37.0,,,0,2300,,<h2>Many thanks for participating!</h2><p>We are interested in how people integrate the words they read into the context of the sentence so far.<h1>Press continue to be redirected to Prolific. </h1>,1710229,69,html-button-response,,,
954,1,,,,0.0-0.0,,,0,39886,," <center><img width=""300px"" src=""assets/stanford.png"" /></center><div id=""legal""></br>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at  <a href=""mailto://languagecoglab@gmail.com.""> languagecoglab@gmail.com</a>.You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </div></br>",39888,0,html-button-response,,,
954,1,,,,0.0-1.0,,,0,121545,,"<h3>Please read these instructions carefully!</h3> </br><p>For this experiment, please place your <b>left index finger on the 'e' key</b> and your <b>right index finger on the 'i' key</b>.</p><p> You will read sentences word by word. However, you will have to guess which word comes next. On each screen you will see two options: one will be the next word in the sentence, and one will not. </p><p><b>Select the word that continues the sentence by pressing 'e' (left-hand) for the word on the left or pressing 'i' (right-hand) for the word on the right.</b></p><p>Select the best word as quickly as you can, but without making too many errors. </p><div><p>Click ""Continue"" to try this on a practice sentence.</p></div>",161433,1,html-button-response,,,
954,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[3295, 1068, 1536, 1202, 640, 1084, 536, 500, 812, 1866, 786, 658, 620, 688]","['x-x-x', 'whom', 'knew', 'appeared', 'emotions', 'know', 'dad', 'lake', 'edition', 'jack', 'fans', 'fund', 'grow', 'died.']",0.0-2.0,,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1]",,"[3295, 1068, 1536, 1202, 640, 1084, 536, 500, 812, 1866, 786, 658, 620, 688]",,,176736,2,maze,,"['This', 'is', 'a', 'practice', 'sentence', 'that', 'you', 'are', 'reading', 'one', 'word', 'at', 'a', 'time.']",
954,1,,,,0.0-3.0,,,0,2731,,"<h3>Please read these instructions carefully!</h3> </br><p>Great job! Now you are ready for the main experiment.</p><p> You will now read 16 short stories in the same word-by-word way.</p><div><p>Click ""Continue"" to start the experiment.</p>",179467,3,html-button-response,,,
954,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2420, 948, 856, 1108, 750, 568, 866, 758, 542, 736, 854, 952, 832, 718, 690, 758, 592]","['x-x-x', 'rumors', 'nice', 'hall', 'courses', 'mark', 'cops', 'worst', 'meet', 'gigs.', 'x-x-x', 'else', 'memories', 'send', 'info', 'gain', 'resign.']",0.0-4.0-0.0,11,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1]",,"[2420, 948, 856, 1108, 750, 568, 866, 758, 542, 736, 854, 952, 832, 718, 690, 758, 592]",A monkey had been trained to eat using a fork. It was supposed to eat a banana.,,194418,4,maze,setup,"['A', 'monkey', 'had', 'been', 'trained', 'to', 'eat', 'using', 'a', 'fork.', 'It', 'was', 'supposed', 'to', 'eat', 'a', 'banana.']",
954,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[874, 670, 768, 706, 920, 836, 510, 534, 800, 522, 452, 562, 836, 850, 698, 430, 762]","['x-x-x', 'mid', 'worry', 'kid', 'misses', 'goals', 'mind', 'step', 'faking', 'else', 'am', 'vote', 'deal', 'deals', 'risk', 'jobs', 'opinion.']",0.0-4.0-0.1,11,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",,"[874, 670, 768, 706, 920, 836, 510, 534, 800, 522, 452, 562, 836, 850, 698, 430, 762]",It was given a banana which had a bruise on it and an apple that was perfect.,,206150,5,maze,1-context,"['It', 'was', 'given', 'a', 'banana', 'which', 'had', 'a', 'bruise', 'on', 'it', 'and', 'an', 'apple', 'that', 'was', 'perfect.']",
954,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[724, 1630, 646, 622, 618, 604, 522, 1122, 904, 530, 1240, 938]","['x-x-x', 'deploy', 'ease', 'gain', 'trends', 'risk', 'hall', 'squads', 'jobs', 'rule', 'governance', 'attorney.']",0.0-4.0-0.2,11,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1]",,"[724, 1630, 646, 622, 618, 604, 522, 1122, 904, 530, 1240, 938]",The monkey ate the banana with the bruise much to everyone’s surprise.,,216252,6,maze,NP,"['The', 'monkey', 'ate', 'the', 'banana', 'with', 'the', 'bruise', 'much', 'to', 'everyone’s', 'surprise.']",
954,1,,,,0.0-5.0,,,,,,,217263,7,html-button-response,,,
954,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2117, 970, 900, 604, 496, 1078, 520, 848, 578, 1050, 848, 1108, 806, 638, 570, 1110, 1652]","['x-x-x', 'prices', 'purple', 'goal', 'met', 'anymore', 'save', 'missions', 'die', 'refinements.', 'x-x-x', 'gameplay', 'spot', 'bonuses', 'shut', 'users', 'streets.']",0.0-6.0-0.0,23,"[0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0]",,"[2117, 970, 900, 604, 496, 1078, 520, 848, 578, 1050, 848, 1108, 806, 638, 570, 1110, 1652]",A doctor walked into a waiting room carrying a stethoscope. He’d arranged to examine a woman patient.,,233158,8,maze,setup,"['A', 'doctor', 'walked', 'into', 'a', 'waiting', 'room', 'carrying', 'a', 'stethoscope.', 'He’d', 'arranged', 'to', 'examine', 'a', 'woman', 'patient.']",
954,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[506, 1148, 2184, 648, 768, 430, 452, 806, 746, 520, 434, 1180, 716, 762, 888, 590, 930, 464, 728, 874, 646]","['x-x-x', 'pick', 'noticed', 'gone', 'weird', 'pop', 'took', 'lives', 'our', 'sun', 'band', 'researchers', 'fans', 'why', 'teams', 'self', 'option', 'tour', 'cell', 'android', 'abbot.']",0.0-6.0-0.1,23,"[1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0]",,"[506, 1148, 2184, 648, 768, 430, 452, 806, 746, 520, 434, 1180, 716, 762, 888, 590, 930, 464, 728, 874, 646]",In the waiting room there was a woman who had a temperature and a man who seemed to have stomach pains.,,249580,9,maze,1-context,"['In', 'the', 'waiting', 'room', 'there', 'was', 'a', 'woman', 'who', 'had', 'a', 'temperature', 'and', 'a', 'man', 'who', 'seemed', 'to', 'have', 'stomach', 'pains.']",
954,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[676, 693, 652, 704, 720, 952, 498, 2222, 548, 826, 706, 516]","['x-x-x', 'afford', 'feminism', 'ride', 'knows', 'push', 'does', 'enthusiasts', 'easy', 'yourself', 'east', 'sold.']",0.0-6.0-0.2,23,"[1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1]",,"[676, 693, 652, 704, 720, 952, 498, 2222, 548, 826, 706, 516]",The doctor examined the woman with the stethoscope but couldn't help her.,,259295,10,maze,VP,"['The', 'doctor', 'examined', 'the', 'woman', 'with', 'the', 'stethoscope', 'but', ""couldn't"", 'help', 'her.']",
954,1,,,,0.0-7.0,,,,,,,260306,11,html-button-response,,,
